gender,age
male,19
male,68
female,29
female,28
male,29
female,56
female,46
male,77
female,38
female,26
male,56
female,40
male,48
male,100
male,35
male,68
male,40
male,29
male,29
female,26
female,47
female,20
male,77
male,30
male,40
male,47
female,35
male,35
male,35
female,39
male,46
male,39
female,57
male,28
female,20
male,27
male,49
female,59
male,77
male,66
female,37
female,69
male,55
female,27
male,60
male,39
female,57
male,38
male,38
male,20
female,30
female,19
female,27
male,60
male,75
female,36
male,48
female,56
female,36
male,19
female,40
male,30
female,37
male,45
female,25
male,39
female,29
female,26
male,30
female,20
female,100
male,45
male,38
male,29
male,25
male,45
male,38
female,36
male,40
male,35
male,36
male,25
male,47
male,28
male,46
female,56
male,58
male,46
male,25
female,65
male,26
male,39
male,49
male,39
male,38
male,29
male,45
male,20
female,35
male,35
male,26
male,26
male,50
female,40
male,55
male,98
female,26
female,17
female,46
female,48
female,35
male,36
male,29
male,36
female,56
male,59
male,57
male,46
female,57
male,76
male,68
female,29
female,28
male,26
female,55
female,45
male,46
female,20
female,29
female,27
female,49
male,30
male,50
female,47
male,46
male,48
female,27
male,47
male,100
male,27
male,17
male,99
male,77
male,19
male,65
male,57
male,25
male,35
female,35
male,55
male,37
male,30
female,27
female,29
female,19
male,36
male,35
male,35
male,40
male,50
female,47
male,60
male,30
male,39
male,59
male,48
male,28
male,48
male,55
male,76
male,27
male,45
male,55
male,76
female,19
male,25
male,37
male,58
male,100
male,45
male,38
male,20
male,26
male,37
male,57
male,26
female,37
male,39
female,57
female,38
male,26
female,27
male,38
male,39
female,60
male,49
male,97
female,48
female,46
male,35
male,48
male,35
male,14
male,38
male,35
female,19
female,19
male,55
male,18
male,47
male,35
male,59
male,36
male,46
female,27
male,35
male,35
male,40
male,45
male,46
female,28
female,28
male,35
male,59
male,38
male,26
male,30
male,38
female,25
male,45
male,26
male,70
male,35
male,47
male,38
male,40
male,36
female,36
male,19
male,17
female,40
male,38
male,48
male,25
male,77
male,45
male,55
male,65
male,40
female,37
female,36
male,39
female,36
male,37
male,69
male,87
male,27
male,50
female,49
male,45
male,65
female,25
male,50
male,26
male,17
male,28
male,37
male,45
male,55
male,56
male,46
female,19
male,30
female,40
female,27
male,29
male,57
female,47
female,19
male,35
male,25
female,28
female,29
female,37
male,40
male,78
male,29
female,38
male,29
male,26
male,38
female,29
male,40
female,36
male,40
male,37
male,37
female,35
male,26
female,35
female,37
female,16
male,40
male,20
male,39
male,38
male,57
male,37
female,40
female,26
female,38
male,40
female,35
male,37
male,38
male,47
female,57
female,19
female,19
female,30
male,35
male,27
male,37
male,35
male,37
male,27
male,38
male,67
male,99
male,59
male,60
male,50
male,40
male,36
male,26
female,57
male,47
male,37
male,39
male,55
female,19
male,40
female,26
male,18
male,25
male,20
female,59
female,59
male,48
male,26
female,39
male,37
female,19
male,55
male,60
female,45
male,30
female,60
male,40
male,28
female,36
female,57
male,30
male,57
male,15
female,60
male,57
male,35
male,40
male,37
male,40
female,25
female,25
male,48
male,39
male,20
male,26
male,19
female,59
female,36
male,30
female,29
male,85
female,30
female,28
female,28
female,56
male,49
male,27
female,40
female,30
male,29
male,88
female,59
male,38
female,35
female,66
female,40
female,37
male,36
female,68
male,47
male,30
male,48
female,40
female,38
female,37
male,76
male,66
male,67
female,28
male,25
male,37
male,39
male,35
male,28
male,39
male,48
male,19
female,38
male,19
male,27
male,45
male,49
male,90
male,58
female,26
female,19
male,39
male,45
female,27
male,28
male,25
female,30
male,17
male,65
male,56
male,46
male,28
male,65
male,29
male,48
male,59
male,19
male,46
male,20
female,40
female,25
female,27
female,36
male,48
female,47
female,45
male,47
female,14
male,47
male,49
male,49
male,68
male,20
male,27
female,36
female,36
male,45
male,35
female,48
male,49
male,46
female,29
male,47
male,35
female,38
male,45
female,29
female,36
female,55
male,78
male,47
male,57
female,36
female,26
male,48
female,19
male,26
male,39
female,48
male,79
male,37
male,46
female,35
male,26
male,25
male,39
female,49
male,26
male,46
male,39
male,40
male,26
male,37
male,45
female,49
female,37
female,36
female,37
female,28
male,30
female,68
male,39
male,39
male,50
male,28
female,67
male,65
male,60
female,20
male,55
male,28
male,25
male,39
male,57
male,30
male,25
female,29
female,28
male,26
female,19
female,35
male,30
male,55
male,69
male,67
female,55
female,59
male,26
male,55
male,38
male,25
female,26
male,26
male,35
male,66
male,48
female,27
female,46
female,99
male,45
female,40
male,48
male,40
female,29
male,58
male,45
male,35
male,37
male,19
male,35
male,13
male,49
male,35
male,57
male,65
female,29
male,25
male,36
male,40
male,57
female,30
male,49
female,57
female,20
female,47
male,28
female,26
male,45
female,47
female,17
male,30
male,45
female,47
female,15
female,58
female,57
male,59
male,40
female,47
male,38
male,46
female,20
male,26
male,37
female,25
male,56
male,40
male,65
female,38
male,37
male,30
male,67
male,55
male,40
male,38
female,47
female,48
male,39
male,40
male,66
male,38
male,65
male,60
female,27
female,45
female,49
female,46
female,40
female,39
male,37
male,37
female,19
male,28
female,37
male,35
male,65
male,40
male,39
male,29
male,65
female,50
male,36
female,30
male,38
male,28
male,60
male,59
male,37
male,50
male,47
female,45
male,38
male,28
male,48
male,55
male,27
female,35
male,45
female,20
male,46
male,25
male,37
male,46
female,55
male,37
female,86
male,47
female,18
male,46
male,38
female,69
male,35
male,30
female,20
male,19
male,25
female,20
male,35
male,67
male,46
male,37
male,27
male,47
male,30
male,26
male,38
male,38
male,28
male,39
male,14
female,36
female,27
male,25
male,86
male,27
male,76
male,28
female,25
male,47
female,36
male,29
female,20
female,50
male,40
female,48
male,28
male,39
male,57
female,29
female,47
male,37
male,27
female,45
male,46
male,27
female,46
male,55
female,57
male,26
male,36
female,37
male,45
male,60
female,30
male,40
male,39
male,27
male,17
male,26
male,66
male,25
male,40
male,35
male,40
male,38
male,38
male,35
female,28
male,36
male,46
male,25
male,45
male,36
male,55
male,50
male,67
male,40
female,30
male,40
female,36
male,30
male,68
male,45
male,37
male,27
male,27
male,28
female,27
male,40
male,49
male,60
male,25
male,25
female,47
male,38
female,25
male,30
male,68
female,60
male,29
female,35
female,55
male,19
male,59
male,65
male,38
female,29
male,27
male,36
male,38
male,38
male,25
male,49
female,38
male,56
male,45
male,58
male,40
male,35
female,30
male,35
female,37
female,36
male,39
female,26
male,37
male,29
female,30
male,45
male,40
male,25
male,40
male,35
female,58
male,76
male,28
female,35
male,58
male,58
female,28
male,26
male,60
male,29
male,38
female,39
male,70
male,35
male,50
female,19
male,48
male,49
male,25
male,59
female,38
female,27
male,46
female,35
male,48
male,56
male,27
male,48
female,67
male,37
male,37
female,49
female,46
female,36
male,57
female,16
male,28
female,30
female,49
male,28
male,49
male,56
male,26
male,50
male,35
male,48
male,57
male,45
female,35
male,35
male,35
female,35
male,35
male,18
male,47
male,16
female,28
male,46
female,57
male,56
female,47
male,49
female,77
female,25
female,49
female,37
female,50
female,36
female,37
male,69
male,26
female,36
male,75
male,40
male,69
female,26
female,75
female,37
female,49
male,46
male,48
male,39
male,48
male,66
male,85
male,30
male,69
male,95
male,35
female,37
female,19
female,35
male,37
male,40
female,40
male,30
male,36
male,30
male,57
female,19
male,30
female,38
male,47
male,38
male,25
male,10
female,27
male,36
male,49
female,66
male,58
male,48
male,38
female,27
male,25
male,29
female,59
female,37
male,46
female,17
male,45
female,38
male,50
female,36
female,38
female,27
female,47
female,37
female,60
female,56
female,16
female,25
male,40
male,39
male,37
male,37
male,40
female,47
female,46
male,29
male,25
male,50
male,25
female,58
male,26
male,27
male,37
female,27
male,26
male,37
female,36
female,30
female,57
male,40
male,35
male,69
male,46
male,45
male,38
female,26
female,26
male,26
male,37
female,27
male,46
male,45
female,55
male,89
female,29
female,20
female,35
female,19
male,27
male,45
male,46
male,76
female,36
female,47
male,37
male,75
male,19
female,65
male,39
male,36
female,35
male,27
male,30
male,35
male,40
male,39
male,49
male,26
male,38
female,29
male,40
female,55
female,47
male,25
female,17
female,35
male,45
female,30
male,35
male,37
male,78
male,57
male,76
male,20
male,35
female,40
male,35
male,38
male,86
male,70
male,27
male,35
male,30
male,38
female,30
male,20
female,27
female,30
female,47
female,25
male,38
male,39
male,50
female,37
male,46
female,48
male,28
male,28
female,48
male,16
male,55
female,20
male,47
male,59
female,35
male,38
male,26
male,36
male,50
male,25
female,45
female,25
female,25
male,18
male,36
male,30
female,28
male,28
female,20
male,38
male,30
male,38
male,56
female,60
female,27
male,45
female,36
male,29
male,47
male,20
male,49
female,28
male,26
male,45
male,47
male,35
female,29
female,37
male,29
male,25
female,65
male,48
female,37
male,100
male,38
male,35
female,28
male,27
male,40
male,57
female,13
male,50
male,25
male,40
male,36
male,26
male,26
male,25
female,58
male,58
female,55
male,26
male,50
male,68
female,26
male,35
male,47
male,30
male,27
female,35
male,57
male,39
female,30
male,39
male,45
male,26
male,38
male,60
male,60
female,39
female,48
female,25
female,35
female,57
female,19
male,69
male,37
male,26
female,26
male,57
male,46
male,36
male,85
female,50
male,29
male,55
female,37
female,67
male,17
male,35
female,65
male,65
female,26
female,50
female,70
male,28
female,20
male,39
male,20
male,60
female,35
female,28
male,28
female,25
male,39
male,45
male,37
female,69
male,25
male,47
male,70
female,96
male,37
male,40
male,50
male,65
male,30
male,39
male,35
male,47
male,35
female,36
male,45
female,25
male,50
female,29
female,37
male,48
male,56
female,27
female,35
female,25
male,36
male,35
male,69
male,36
male,78
male,30
male,59
male,38
male,26
female,50
male,70
male,85
female,30
female,36
male,13
male,60
male,78
male,97
male,27
male,46
female,36
female,75
male,48
male,58
male,26
male,46
male,45
male,25
female,29
male,46
male,45
female,46
male,60
male,37
male,77
male,27
male,28
male,19
female,36
female,25
female,20
male,60
male,69
female,27
male,69
male,45
male,26
male,38
male,38
male,50
male,45
male,37
male,25
male,35
male,37
female,37
male,58
male,38
female,30
male,20
female,50
female,39
female,36
male,47
male,58
female,40
female,37
male,66
male,69
male,49
male,28
female,55
female,57
female,56
male,48
male,46
female,27
male,57
female,36
male,25
female,46
female,19
female,37
male,19
male,28
male,16
male,25
male,37
male,25
male,58
male,28
female,29
male,27
male,45
male,30
male,69
female,38
male,58
male,47
male,26
male,50
male,47
male,28
male,29
female,25
male,39
male,36
female,39
female,19
male,46
male,38
male,20
male,37
female,37
male,30
male,35
female,27
male,68
male,45
female,18
male,36
female,39
male,27
female,59
male,40
male,45
male,68
female,48
female,28
male,47
female,37
male,40
male,36
male,47
male,37
male,49
male,40
male,50
male,45
female,27
female,19
female,29
male,47
male,78
female,39
male,58
male,47
male,67
male,69
male,38
female,37
male,40
female,46
female,36
female,20
male,28
male,48
male,48
male,57
female,37
female,56
male,36
female,26
male,39
male,56
male,28
female,60
female,35
male,47
male,40
male,56
male,40
male,69
male,46
female,29
male,29
male,36
male,26
male,39
female,55
female,27
male,27
male,40
male,35
male,36
male,47
male,46
male,36
male,25
male,38
male,28
male,29
female,38
male,46
female,60
male,36
female,39
female,56
male,37
male,39
male,47
male,27
female,28
male,28
female,20
female,37
female,18
male,28
female,45
male,47
male,45
male,37
female,59
female,45
male,55
male,50
male,65
male,57
male,58
male,90
female,17
male,26
male,49
male,38
male,25
male,67
female,46
female,25
male,68
male,19
female,38
male,38
male,28
female,27
male,57
male,29
female,27
female,28
male,37
male,38
female,19
male,35
male,40
male,38
male,37
male,47
female,37
female,19
male,96
male,37
female,37
male,50
female,38
female,37
male,85
male,28
male,87
male,28
male,65
male,48
female,28
female,66
female,30
male,50
male,40
male,36
male,20
female,28
female,29
female,45
male,47
female,26
female,38
male,90
female,39
female,20
female,35
male,59
male,68
male,37
male,47
male,56
male,46
male,60
male,58
male,36
male,79
female,37
male,67
male,28
male,97
female,39
male,46
male,55
male,50
male,20
male,27
male,50
female,36
female,40
female,40
male,35
male,45
male,40
female,38
male,40
female,26
female,45
female,20
female,36
male,35
male,39
female,35
male,26
male,35
male,48
female,56
male,45
male,66
male,50
male,27
male,50
male,45
male,27
female,25
male,48
male,28
male,37
male,38
male,48
male,28
male,55
male,39
female,45
male,40
male,35
male,46
male,26
female,26
female,25
male,60
female,35
male,28
female,17
male,35
male,25
male,36
male,47
male,27
female,29
male,36
female,28
male,67
male,50
male,30
male,59
female,12
male,47
female,26
male,27
female,26
female,38
male,37
female,28
female,57
male,50
male,65
male,100
male,56
male,75
male,29
female,37
female,27
male,57
male,37
male,25
male,20
male,49
male,76
male,29
female,69
male,39
male,39
female,28
female,19
male,95
male,48
male,48
male,40
female,27
male,49
female,38
male,26
male,26
male,30
male,39
male,40
male,46
female,48
male,47
male,85
male,75
female,35
male,36
male,28
male,25
male,49
male,30
female,19
male,36
female,46
female,28
female,20
male,38
male,38
female,28
female,19
male,26
female,27
male,38
male,45
male,26
male,59
male,55
male,39
male,38
male,26
male,39
male,30
male,25
male,35
female,28
female,67
female,36
male,20
female,45
female,29
male,68
male,28
male,57
female,30
male,35
female,58
male,37
female,58
male,97
female,35
male,45
male,75
male,68
female,25
male,49
male,29
male,27
female,46
male,46
male,17
female,26
female,49
female,46
male,25
female,39
male,28
male,36
female,35
male,46
male,38
female,35
male,55
female,25
female,46
male,30
male,37
male,47
male,47
male,39
female,25
male,46
male,77
male,49
male,40
female,28
male,29
male,28
male,36
female,26
female,36
male,37
male,36
male,35
female,40
male,77
male,47
female,29
male,55
male,35
female,37
female,20
male,36
female,30
female,26
male,39
male,59
female,69
male,28
male,30
male,25
male,35
female,86
male,27
male,35
male,49
male,47
male,25
male,35
male,46
male,38
male,18
male,30
male,35
male,67
male,38
male,49
male,37
female,36
female,28
female,27
female,25
male,20
female,16
male,30
female,36
male,40
male,20
female,58
male,48
male,40
male,46
male,48
female,58
male,36
male,26
male,55
male,36
male,39
male,39
male,65
male,47
male,70
male,65
male,58
male,29
female,25
female,29
female,28
female,27
female,35
male,29
male,55
male,56
male,36
male,57
male,17
male,70
male,48
female,17
male,25
male,48
male,56
male,47
male,35
male,55
male,45
female,57
male,50
male,29
male,36
male,26
male,56
female,50
male,38
male,26
female,37
male,57
female,29
male,30
female,36
male,55
male,48
male,49
male,38
male,30
male,45
male,36
male,40
male,77
female,37
male,25
male,10
male,25
female,30
male,45
male,27
female,48
female,55
male,19
female,30
male,59
female,27
male,37
female,20
male,57
male,27
female,55
male,36
male,57
female,36
male,55
male,77
female,38
male,56
male,36
female,30
male,45
male,27
female,46
male,39
male,38
male,27
male,25
female,28
female,46
male,39
male,56
female,46
male,35
male,27
male,30
female,60
male,38
male,69
female,46
male,25
female,38
female,55
female,45
female,35
male,29
male,48
male,40
male,28
male,57
male,46
male,30
male,36
male,65
female,11
male,68
male,26
female,17
female,58
male,59
male,27
female,45
male,47
male,26
male,37
male,30
male,36
male,36
male,49
male,27
male,49
male,55
female,28
male,97
female,28
male,35
male,19
male,26
female,39
female,26
male,65
male,36
male,28
male,40
male,38
male,40
male,39
male,39
male,47
male,25
male,39
male,49
male,37
male,30
male,39
male,29
female,48
female,19
female,35
male,47
male,45
male,39
female,46
male,35
male,58
male,40
female,50
male,35
male,27
male,39
male,66
male,50
male,37
male,57
male,28
female,46
female,39
male,30
male,49
male,48
male,57
female,19
male,37
female,50
male,59
female,40
male,45
male,48
female,27
male,57
female,60
male,58
male,57
female,25
male,29
male,47
male,65
female,27
male,30
male,48
male,46
male,67
female,49
male,48
female,49
male,49
male,96
male,46
female,36
male,28
female,38
female,29
male,67
male,46
male,46
female,40
female,39
female,45
male,37
female,36
male,30
male,58
female,28
male,28
male,45
male,35
male,49
female,30
female,46
male,47
male,25
female,37
male,36
male,67
male,38
male,35
female,40
female,26
male,68
female,59
female,25
female,29
male,30
male,30
female,28
male,35
male,29
female,26
male,36
male,47
male,39
male,38
male,28
male,27
female,47
male,49
male,47
female,27
male,36
male,37
male,57
male,40
female,48
male,28
female,35
female,30
female,20
male,76
male,37
female,45
female,38
male,39
male,36
male,28
male,65
male,58
male,25
male,28
female,20
male,35
female,37
male,27
male,59
male,37
male,28
female,58
male,55
male,97
male,47
male,67
female,19
male,56
male,25
male,56
female,39
male,45
male,48
male,49
male,36
male,26
male,60
female,48
male,38
male,60
female,66
male,26
male,48
female,36
male,65
male,30
female,20
male,55
male,27
male,49
male,56
male,50
male,30
female,40
male,28
male,37
male,26
male,40
female,39
male,56
male,38
male,70
female,30
female,30
male,38
male,40
male,25
male,45
male,60
male,40
male,35
female,70
female,27
male,60
male,45
male,35
female,37
male,39
female,30
male,28
male,20
male,70
male,28
male,36
male,20
male,25
male,59
male,20
male,50
female,55
female,85
male,55
female,68
male,25
female,37
female,47
male,29
female,16
female,20
male,46
male,29
male,45
male,69
female,55
male,30
male,89
female,26
male,59
female,65
female,29
female,36
female,29
male,25
male,36
male,30
male,56
male,35
female,47
female,20
male,45
male,48
female,48
female,40
male,36
male,36
female,40
female,58
female,45
female,48
male,55
female,46
female,38
female,39
female,38
female,26
female,65
female,58
female,46
female,40
female,38
male,25
male,18
male,38
male,37
male,60
male,38
female,18
male,37
male,39
female,29
male,18
male,25
male,76
male,50
female,60
male,26
male,65
male,88
male,56
female,25
female,47
female,25
male,49
male,38
male,59
male,35
female,29
male,35
male,69
male,48
male,45
male,58
female,35
male,57
male,66
female,47
male,35
male,20
male,35
male,19
male,20
male,40
male,38
female,30
male,49
female,20
male,39
female,46
male,40
female,56
female,30
male,47
male,39
male,65
female,28
male,40
male,65
male,28
male,30
male,57
male,37
male,26
female,25
female,49
male,35
female,28
male,25
male,40
female,27
male,35
female,45
male,39
male,78
male,55
male,59
male,45
male,29
female,28
male,29
male,35
male,39
male,28
female,27
male,49
female,35
male,37
male,20
male,46
male,37
male,29
male,49
male,37
male,50
male,46
female,38
male,47
male,30
male,49
female,59
female,37
male,65
female,65
male,49
male,29
female,37
male,40
male,30
male,47
female,30
male,39
male,36
male,76
female,28
male,37
female,37
female,75
female,38
male,45
female,30
female,36
male,38
female,68
male,37
female,30
male,29
male,37
female,28
male,27
female,36
female,26
female,28
female,25
male,47
female,30
male,45
male,55
female,36
male,29
male,28
male,30
female,29
male,36
female,20
female,28
male,49
female,65
male,45
male,67
male,47
male,57
female,36
male,46
male,47
male,46
male,50
female,26
female,29
female,29
male,77
male,40
female,15
male,48
female,35
male,36
female,35
male,48
male,39
female,16
male,55
male,50
male,20
female,46
male,58
male,39
male,35
female,48
male,29
female,45
male,28
male,35
female,65
male,56
male,38
male,28
female,27
male,56
female,26
male,46
female,26
male,27
male,28
male,38
female,38
male,36
female,47
male,58
male,48
male,30
female,45
female,45
male,65
male,37
female,20
female,39
male,50
female,49
male,30
female,36
male,35
male,37
male,38
male,55
male,49
female,37
male,39
male,45
female,45
male,67
male,40
male,36
male,35
female,29
male,85
male,40
male,40
male,29
female,36
male,49
male,56
male,47
female,95
male,36
female,37
male,36
male,27
male,47
female,27
male,27
male,38
male,56
male,36
male,25
male,35
male,55
female,60
male,55
male,30
male,86
male,35
female,38
female,40
female,45
male,56
male,45
male,75
male,56
female,30
male,30
male,60
female,49
female,50
female,29
male,37
female,39
male,25
female,67
male,48
male,57
male,46
female,87
male,36
male,28
male,38
female,49
male,35
male,46
male,39
male,47
male,46
male,30
male,28
male,45
female,67
male,39
male,20
male,26
male,30
male,20
female,59
male,45
female,66
male,49
male,48
male,30
female,30
male,47
male,68
male,47
female,27
male,45
male,38
male,27
female,38
male,45
female,26
female,35
male,45
male,49
male,26
female,48
male,30
male,48
female,27
male,60
male,26
male,16
male,25
female,25
male,47
male,37
male,45
male,26
female,47
female,27
male,38
male,26
male,48
male,49
female,28
male,38
male,36
female,20
male,66
male,58
male,75
male,25
male,25
female,56
male,26
male,86
female,46
male,47
female,25
male,65
male,46
female,65
male,56
female,39
female,49
male,48
male,19
male,26
male,25
male,28
female,58
female,40
male,30
male,38
male,38
female,36
female,25
female,66
male,26
male,48
female,27
male,28
male,39
male,26
male,30
female,30
male,37
female,37
female,50
male,29
female,46
male,40
female,56
male,36
female,25
male,29
male,47
female,47
male,38
male,48
male,26
male,38
male,26
male,48
male,19
male,39
male,37
female,47
female,45
male,76
female,48
male,45
female,40
female,29
male,27
male,28
male,58
male,18
male,35
male,55
male,38
male,38
male,40
female,50
female,67
female,27
female,45
female,59
male,36
male,80
female,46
female,26
female,17
male,35
male,16
male,35
male,18
male,40
male,36
male,46
male,35
male,29
female,25
male,49
male,50
female,38
male,47
male,59
male,40
male,28
female,30
male,48
female,38
male,36
female,28
male,38
female,36
male,59
male,48
male,57
male,27
female,36
female,39
female,37
male,40
male,25
male,58
male,28
male,70
male,47
male,26
female,48
male,40
male,38
male,58
male,39
male,36
male,46
male,49
male,35
male,27
female,26
male,47
male,30
male,57
male,45
female,35
male,57
male,46
male,39
male,59
male,30
male,49
female,30
male,69
female,30
male,45
male,40
male,40
male,58
female,19
male,35
female,27
female,46
male,45
female,25
female,15
male,38
male,27
male,37
male,35
male,29
male,29
male,30
female,37
female,39
male,28
male,50
female,48
male,58
male,29
male,36
male,85
male,26
male,36
male,55
male,30
male,29
male,25
male,27
male,30
female,85
male,47
male,45
male,77
male,39
female,39
male,48
female,30
male,35
female,46
male,19
female,58
male,48
male,37
female,20
male,45
male,45
male,47
male,47
male,36
male,66
male,45
male,95
male,19
male,37
female,35
female,57
male,67
male,37
male,47
male,65
male,35
male,30
male,35
male,67
male,47
male,46
male,35
female,25
male,66
female,8
male,36
female,20
male,55
male,46
male,37
male,38
male,38
male,48
male,25
male,35
male,38
male,37
female,36
female,29
female,56
male,56
male,28
male,49
male,36
female,45
male,60
male,36
male,27
male,29
male,38
male,66
male,40
female,48
male,45
male,37
female,26
male,37
male,29
female,40
male,46
male,45
female,76
female,39
female,30
male,77
male,27
male,25
male,58
male,48
female,26
male,57
female,26
female,58
male,49
female,29
female,36
male,48
male,45
male,67
female,57
female,25
male,26
female,37
male,47
male,36
female,60
male,46
male,40
male,28
female,49
male,38
male,20
female,48
male,78
female,45
female,56
female,36
female,37
male,50
male,27
male,40
male,48
female,28
female,28
male,48
male,50
male,28
female,20
female,39
female,28
female,39
male,29
male,20
male,55
female,48
male,49
female,27
male,35
male,37
male,75
male,38
male,38
female,78
male,40
male,25
female,48
female,29
female,15
female,60
female,37
male,38
male,35
male,27
male,36
male,37
male,30
female,55
male,50
female,50
female,46
female,27
female,65
female,39
male,65
male,40
male,36
male,79
male,28
female,37
male,38
female,39
male,27
male,49
male,35
female,35
male,37
female,35
male,35
male,70
female,55
female,36
female,45
female,68
male,28
male,40
male,58
female,35
female,25
male,39
male,36
male,40
male,37
male,49
male,35
male,45
male,39
female,28
male,45
female,35
male,59
male,46
male,65
male,38
male,37
male,30
male,50
male,36
female,26
male,25
female,46
male,38
female,25
female,30
female,45
male,28
female,47
male,20
male,30
male,68
male,40
male,30
male,68
male,37
female,15
male,95
male,26
female,65
male,39
female,47
female,30
female,55
male,57
male,28
male,55
female,19
female,30
female,65
male,57
female,25
male,25
female,46
male,25
female,30
female,28
female,30
male,35
male,46
female,56
male,50
male,36
female,25
male,39
male,49
male,27
male,37
female,59
male,25
male,45
male,49
female,25
male,26
female,69
male,57
male,29
female,39
female,47
female,39
female,40
male,46
male,25
male,49
male,35
female,29
male,29
female,35
male,55
male,37
male,38
female,28
male,49
male,55
male,45
female,28
male,27
male,35
male,46
male,50
male,56
female,27
male,26
male,35
female,16
female,69
male,38
male,45
male,68
male,36
female,49
female,25
female,25
male,30
male,57
male,29
male,25
female,30
male,49
male,28
female,47
female,37
male,49
female,48
male,46
male,18
male,26
male,49
female,46
male,25
male,36
male,36
male,95
female,37
male,39
male,96
male,30
female,35
female,55
male,37
female,36
male,28
male,30
male,26
male,38
male,26
male,45
female,57
female,37
male,20
male,48
male,27
male,29
male,36
female,47
male,65
male,28
male,35
male,45
male,36
male,39
female,37
male,46
female,29
male,25
male,49
male,40
male,37
female,28
female,46
male,78
male,38
male,35
female,47
male,36
female,65
female,37
male,29
male,35
male,50
male,46
male,59
male,56
male,65
female,38
female,35
female,36
male,38
male,39
male,37
male,37
male,47
female,27
female,28
male,56
male,69
female,25
male,56
male,35
male,37
male,50
male,67
male,40
male,66
female,35
male,50
female,26
male,46
female,37
female,25
male,49
male,37
female,26
female,75
male,45
male,36
male,47
female,27
male,36
male,17
male,37
male,26
male,35
male,28
female,35
male,29
male,30
male,46
male,29
male,15
male,50
female,37
male,55
male,60
female,26
male,26
male,49
male,56
male,36
female,30
male,39
male,60
male,39
male,30
male,28
female,50
male,37
male,58
male,35
male,60
male,40
female,30
male,28
male,39
male,30
male,58
male,28
male,27
male,46
male,28
female,39
male,36
male,46
male,40
male,46
female,37
male,25
male,49
female,29
male,58
male,38
male,30
male,26
male,48
female,50
male,35
male,28
male,28
male,58
male,39
female,55
female,29
male,67
female,40
male,35
male,29
female,70
male,30
male,28
female,36
male,40
female,38
female,38
female,36
female,38
male,50
male,48
male,40
male,36
male,47
male,27
male,45
male,45
male,48
male,38
male,45
male,50
female,26
male,37
female,29
female,37
male,25
female,55
male,37
male,29
female,26
female,26
male,26
male,38
male,39
female,35
male,25
male,58
female,25
male,40
male,35
male,26
male,67
female,18
male,47
male,35
female,35
male,20
female,29
male,40
male,35
male,37
female,37
male,35
male,35
male,49
male,49
male,40
male,47
male,35
male,28
female,37
female,29
female,40
male,36
male,25
male,36
female,46
male,50
male,45
female,30
male,30
male,55
male,40
male,47
female,37
male,69
male,66
male,49
male,65
male,35
female,36
male,56
male,35
male,85
male,26
female,28
female,58
male,38
male,36
female,28
male,39
male,36
male,69
male,46
female,45
male,40
male,38
male,29
male,40
male,30
male,56
female,58
female,46
male,76
female,45
female,38
male,37
male,68
male,47
male,67
male,49
male,39
male,47
female,26
male,47
male,35
male,27
male,46
male,26
female,30
male,57
male,38
male,35
male,36
male,36
male,40
male,49
male,68
male,27
male,29
male,69
female,49
male,56
female,47
female,30
male,35
female,48
male,55
female,55
female,28
male,45
female,47
female,25
male,35
male,40
male,56
female,55
male,29
male,39
female,40
male,48
male,50
male,100
male,29
female,47
male,46
male,55
female,40
male,27
male,60
male,19
female,38
male,38
female,50
male,37
female,27
female,38
female,45
male,56
male,36
female,48
female,48
male,46
male,35
male,38
male,26
male,39
female,37
male,29
female,35
female,35
male,36
male,28
male,58
male,40
male,37
male,50
female,48
female,40
male,38
male,26
female,37
female,37
male,49
female,35
female,29
male,25
male,57
female,59
female,28
female,26
male,47
female,40
male,27
male,29
male,29
male,60
male,37
male,97
male,49
male,68
female,45
male,20
male,29
female,36
male,29
male,27
male,25
male,56
female,29
male,30
male,86
male,36
male,45
male,47
male,40
female,28
male,37
male,39
female,30
male,59
male,58
female,30
male,35
female,39
male,25
male,45
male,25
male,46
male,35
female,49
male,29
male,30
male,58
male,66
male,46
female,39
male,49
female,30
female,29
male,36
male,50
male,57
female,55
male,36
female,59
male,95
female,50
female,55
female,25
female,27
male,29
female,39
female,25
male,55
male,58
male,59
female,27
female,35
male,36
male,35
male,40
male,28
male,29
male,48
male,37
female,50
male,27
male,60
male,39
female,35
male,37
male,36
male,69
male,59
male,48
male,50
male,38
male,36
male,38
male,48
male,30
female,38
male,60
male,35
male,39
female,26
male,28
male,28
male,37
male,20
female,36
male,25
male,36
male,66
male,48
male,68
female,38
male,35
female,50
male,36
female,45
male,56
male,27
female,46
female,29
female,28
male,36
male,47
male,68
female,26
female,65
male,36
female,29
male,50
male,50
female,46
male,80
male,26
female,50
male,46
male,36
male,45
female,27
female,28
male,30
female,35
female,26
male,19
male,36
male,36
male,28
male,35
male,26
male,35
male,29
male,37
male,59
male,37
male,39
male,28
male,55
female,35
female,26
male,26
male,25
male,30
male,29
male,49
female,26
male,45
male,49
female,38
male,35
female,25
male,18
male,35
male,18
female,30
male,78
female,75
male,30
male,26
female,29
male,45
female,66
male,45
male,38
male,25
male,36
male,38
female,28
male,48
female,25
male,39
male,40
female,57
female,36
male,36
male,67
male,55
male,26
male,37
male,38
female,49
female,19
male,40
male,65
female,55
male,39
female,30
male,40
